cp_white,cp_black,player,diff_level
60.660000,-60.660000,1,-1
-60.110000,60.110000,0,-1
59.600000,-59.600000,1,-1
-58.930000,58.930000,0,-1
60.750000,-60.750000,1,-1
-60.160000,60.160000,0,-1
-60.140000,60.140000,1,-1
-58.870000,58.870000,0,-1
0.350000,-0.350000,0,1
-0.200000,0.200000,1,1
0.480000,-0.480000,0,1
-0.330000,0.330000,1,1
0.310000,-0.310000,0,1
-0.160000,0.160000,1,1
0.210000,-0.210000,0,1
-0.110000,0.110000,1,1
0.120000,-0.120000,0,1
-0.170000,0.170000,1,1
0.210000,-0.210000,0,1
-0.160000,0.160000,1,1
0.420000,-0.420000,0,1
-0.260000,0.260000,1,1
0.060000,-0.060000,0,1
-0.020000,0.020000,1,1
1.840000,-1.840000,0,1
3.480000,-3.480000,1,1
0.740000,-0.740000,0,1
-0.060000,0.060000,1,1
1.400000,-1.400000,0,1
-1.070000,1.070000,1,1
8.500000,-8.500000,0,1
-4.680000,4.680000,1,1
6.020000,-6.020000,0,1
-3.180000,3.180000,1,1
0.640000,-0.640000,0,1
5.080000,-5.080000,1,1
-6.550000,6.550000,0,1
6.500000,-6.500000,1,1
7.380000,-7.380000,0,1
-6.620000,6.620000,1,1
7.080000,-7.080000,0,1
-6.540000,6.540000,1,1
6.390000,-6.390000,0,1
-6.380000,6.380000,1,1
7.080000,-7.080000,0,1
-7.150000,7.150000,1,1
7.080000,-7.080000,0,1
-5.380000,5.380000,1,1
-12.150000,12.150000,0,1
7.850000,-7.850000,1,1
6.080000,-6.080000,0,1
-5.860000,5.860000,1,1
-6.090000,6.090000,0,1
5.230000,-5.230000,1,1
8.380000,-8.380000,0,1
8.220000,-8.220000,1,1
8.560000,-8.560000,0,1
-11.570000,11.570000,1,1
-11.350000,11.350000,0,1
6.420000,-6.420000,1,1
-11.020000,11.020000,0,1
6.880000,-6.880000,1,1
9.160000,-9.160000,0,1
-10.660000,10.660000,1,1
8.380000,-8.380000,0,1
8.060000,-8.060000,1,1
9.540000,-9.540000,0,1
-8.080000,8.080000,1,1
7.840000,-7.840000,0,1
9.310000,-9.310000,1,1
9.500000,-9.500000,0,1
-9.690000,9.690000,1,1
9.850000,-9.850000,0,1
-7.770000,7.770000,1,1
8.540000,-8.540000,0,1
-8.460000,8.460000,1,1
-8.140000,8.140000,0,1
8.060000,-8.060000,1,1
-8.050000,8.050000,0,1
9.080000,-9.080000,1,1
-9.150000,9.150000,0,1
9.620000,-9.620000,1,1
-7.770000,7.770000,0,1
-7.690000,7.690000,1,1
-7.760000,7.760000,0,1
7.680000,-7.680000,1,1
-7.600000,7.600000,0,1
7.520000,-7.520000,1,1
-7.290000,7.290000,0,1
62.950000,-62.950000,1,1
-62.320000,62.320000,0,1
61.690000,-61.690000,1,1
-62.030000,62.030000,0,1
-60.800000,60.800000,1,1
-59.610000,59.610000,0,1
-58.370000,58.370000,1,1
-57.250000,57.250000,0,1
-55.970000,55.970000,1,1
0.350000,-0.350000,0,0
-0.200000,0.200000,1,0
0.480000,-0.480000,0,0
-0.330000,0.330000,1,0
0.430000,-0.430000,0,0
-0.720000,0.720000,1,0
-0.100000,0.100000,0,0
0.330000,-0.330000,1,0
-0.480000,0.480000,0,0
1.440000,-1.440000,1,0
-1.190000,1.190000,0,0
-1.150000,1.150000,1,0
1.160000,-1.160000,0,0
-1.300000,1.300000,1,0
1.410000,-1.410000,0,0
-1.170000,1.170000,1,0
2.960000,-2.960000,0,0
-3.050000,3.050000,1,0
4.310000,-4.310000,0,0
-3.820000,3.820000,1,0
4.120000,-4.120000,0,0
-0.480000,0.480000,1,0
5.440000,-5.440000,0,0
-3.810000,3.810000,1,0
3.250000,-3.250000,0,0
-2.730000,2.730000,1,0
1.510000,-1.510000,0,0
-1.880000,1.880000,1,0
3.690000,-3.690000,0,0
-1.090000,1.090000,1,0
1.010000,-1.010000,0,0
-0.990000,0.990000,1,0
1.360000,-1.360000,0,0
-1.490000,1.490000,1,0
0.850000,-0.850000,0,0
-0.850000,0.850000,1,0
1.160000,-1.160000,0,0
-0.640000,0.640000,1,0
1.000000,-1.000000,0,0
-0.330000,0.330000,1,0
0.440000,-0.440000,0,0
-0.930000,0.930000,1,0
0.520000,-0.520000,0,0
0.560000,-0.560000,1,0
-0.730000,0.730000,0,0
0.440000,-0.440000,1,0
-1.280000,1.280000,0,0
0.880000,-0.880000,1,0
-1.450000,1.450000,0,0
1.350000,-1.350000,1,0
-2.430000,2.430000,0,0
2.310000,-2.310000,1,0
1.230000,-1.230000,0,0
2.220000,-2.220000,1,0
-0.000000,0.000000,0,0
-0.180000,0.180000,1,0
-0.020000,0.020000,0,0
-0.000000,0.000000,1,0
-0.290000,0.290000,0,0
0.060000,-0.060000,1,0
4.000000,-4.000000,0,0
-0.170000,0.170000,1,0
-0.300000,0.300000,0,0
-0.250000,0.250000,1,0
-0.340000,0.340000,0,0
-0.180000,0.180000,1,0
-0.240000,0.240000,0,0
-0.280000,0.280000,1,0
-0.110000,0.110000,0,0
-0.200000,0.200000,1,0
-0.180000,0.180000,0,0
-0.200000,0.200000,1,0
-0.310000,0.310000,0,0
-0.150000,0.150000,1,0
-0.320000,0.320000,0,0
-0.120000,0.120000,1,0
-0.150000,0.150000,0,0
-0.230000,0.230000,1,0
-0.140000,0.140000,0,0
-0.140000,0.140000,1,0
-0.160000,0.160000,0,0
-0.140000,0.140000,1,0
-0.280000,0.280000,0,0
-0.160000,0.160000,1,0
-0.170000,0.170000,0,0
-0.110000,0.110000,1,0
-0.190000,0.190000,0,0
-0.030000,0.030000,1,0
-0.040000,0.040000,0,0
0.000000,-0.000000,1,0
-0.250000,0.250000,0,0
-0.030000,0.030000,1,0
-0.210000,0.210000,0,0
-0.060000,0.060000,1,0
-0.130000,0.130000,0,0
-0.030000,0.030000,1,0
0.020000,-0.020000,0,0
-0.000000,0.000000,1,0
-0.070000,0.070000,0,0
-0.040000,0.040000,1,0
0.020000,-0.020000,0,0
-0.000000,0.000000,1,0
-0.150000,0.150000,0,0
-0.030000,0.030000,1,0
0.010000,-0.010000,0,0
0.350000,-0.350000,0,2
-0.200000,0.200000,1,2
0.480000,-0.480000,0,2
-0.330000,0.330000,1,2
0.310000,-0.310000,0,2
-0.730000,0.730000,1,2
1.160000,-1.160000,0,2
-0.730000,0.730000,1,2
0.780000,-0.780000,0,2
2.120000,-2.120000,1,2
1.570000,-1.570000,0,2
-1.660000,1.660000,1,2
1.540000,-1.540000,0,2
-1.260000,1.260000,1,2
1.660000,-1.660000,0,2
-1.440000,1.440000,1,2
1.030000,-1.030000,0,2
-0.610000,0.610000,1,2
-0.480000,0.480000,0,2
0.570000,-0.570000,1,2
-0.720000,0.720000,0,2
0.820000,-0.820000,1,2
-1.010000,1.010000,0,2
1.020000,-1.020000,1,2
-1.350000,1.350000,0,2
2.550000,-2.550000,1,2
-2.640000,2.640000,0,2
2.560000,-2.560000,1,2
-2.500000,2.500000,0,2
5.070000,-5.070000,1,2
-4.370000,4.370000,0,2
6.680000,-6.680000,1,2
-7.550000,7.550000,0,2
7.350000,-7.350000,1,2
-7.750000,7.750000,0,2
6.960000,-6.960000,1,2
-8.480000,8.480000,0,2
7.150000,-7.150000,1,2
-5.920000,5.920000,0,2
5.530000,-5.530000,1,2
-6.510000,6.510000,0,2
-6.650000,6.650000,1,2
6.570000,-6.570000,0,2
-7.080000,7.080000,1,2
9.220000,-9.220000,0,2
-8.730000,8.730000,1,2
8.580000,-8.580000,0,2
-6.760000,6.760000,1,2
5.650000,-5.650000,0,2
-4.670000,4.670000,1,2
-5.560000,5.560000,0,2
-5.740000,5.740000,1,2
-5.540000,5.540000,0,2
-5.490000,5.490000,1,2
-5.860000,5.860000,0,2
-5.230000,5.230000,1,2
0.350000,-0.350000,0,1
-0.200000,0.200000,1,1
0.480000,-0.480000,0,1
-0.330000,0.330000,1,1
0.310000,-0.310000,0,1
-0.310000,0.310000,1,1
0.560000,-0.560000,0,1
1.220000,-1.220000,1,1
0.260000,-0.260000,0,1
-0.410000,0.410000,1,1
1.520000,-1.520000,0,1
0.270000,-0.270000,1,1
2.210000,-2.210000,0,1
0.760000,-0.760000,1,1
-1.810000,1.810000,0,1
-2.230000,2.230000,1,1
11.920000,-11.920000,0,1
-1.180000,1.180000,1,1
1.020000,-1.020000,0,1
-0.800000,0.800000,1,1
0.610000,-0.610000,0,1
0.050000,-0.050000,1,1
0.470000,-0.470000,0,1
-0.340000,0.340000,1,1
0.660000,-0.660000,0,1
-0.830000,0.830000,1,1
1.190000,-1.190000,0,1
-1.560000,1.560000,1,1
1.080000,-1.080000,0,1
-1.110000,1.110000,1,1
1.700000,-1.700000,0,1
-0.500000,0.500000,1,1
4.920000,-4.920000,0,1
-0.920000,0.920000,1,1
1.240000,-1.240000,0,1
-0.970000,0.970000,1,1
0.710000,-0.710000,0,1
-1.060000,1.060000,1,1
1.150000,-1.150000,0,1
-2.440000,2.440000,1,1
4.100000,-4.100000,0,1
-4.470000,4.470000,1,1
-4.560000,4.560000,0,1
7.770000,-7.770000,1,1
-8.580000,8.580000,0,1
-10.250000,10.250000,1,1
-9.480000,9.480000,0,1
-9.480000,9.480000,1,1
8.610000,-8.610000,0,1
-9.650000,9.650000,1,1
8.720000,-8.720000,0,1
-9.620000,9.620000,1,1
8.230000,-8.230000,0,1
-8.960000,8.960000,1,1
7.770000,-7.770000,0,1
-9.520000,9.520000,1,1
6.620000,-6.620000,0,1
-9.180000,9.180000,1,1
9.900000,-9.900000,0,1
-9.090000,9.090000,1,1
6.000000,-6.000000,0,1
-10.030000,10.030000,1,1
6.080000,-6.080000,0,1
-9.810000,9.810000,1,1
6.920000,-6.920000,0,1
-6.320000,6.320000,1,1
6.460000,-6.460000,0,1
-6.240000,6.240000,1,1
9.420000,-9.420000,0,1
-9.360000,9.360000,1,1
-5.310000,5.310000,0,1
8.490000,-8.490000,1,1
-8.720000,8.720000,0,1
8.530000,-8.530000,1,1
-9.020000,9.020000,0,1
7.690000,-7.690000,1,1
-9.630000,9.630000,0,1
7.230000,-7.230000,1,1
-9.850000,9.850000,0,1
7.080000,-7.080000,1,1
-8.670000,8.670000,0,1
9.110000,-9.110000,1,1
-8.960000,8.960000,0,1
-10.700000,10.700000,1,1
10.150000,-10.150000,0,1
-9.980000,9.980000,1,1
-10.000000,10.000000,0,1
-9.640000,9.640000,1,1
-9.370000,9.370000,0,1
9.340000,-9.340000,1,1
-9.170000,9.170000,0,1
-8.970000,8.970000,1,1
-14.020000,14.020000,0,1
0.350000,-0.350000,0,-1
-0.200000,0.200000,1,-1
0.480000,-0.480000,0,-1
-0.330000,0.330000,1,-1
0.430000,-0.430000,0,-1
-0.400000,0.400000,1,-1
2.080000,-2.080000,0,-1
-0.020000,0.020000,1,-1
0.000000,-0.000000,0,-1
0.180000,-0.180000,1,-1
-0.240000,0.240000,0,-1
0.100000,-0.100000,1,-1
-0.120000,0.120000,0,-1
0.120000,-0.120000,1,-1
-0.230000,0.230000,0,-1
-0.210000,0.210000,1,-1
1.660000,-1.660000,0,-1
-1.910000,1.910000,1,-1
6.150000,-6.150000,0,-1
-2.270000,2.270000,1,-1
2.050000,-2.050000,0,-1
-2.030000,2.030000,1,-1
2.280000,-2.280000,0,-1
-2.210000,2.210000,1,-1
1.630000,-1.630000,0,-1
-2.650000,2.650000,1,-1
2.510000,-2.510000,0,-1
-2.620000,2.620000,1,-1
3.060000,-3.060000,0,-1
-3.620000,3.620000,1,-1
3.000000,-3.000000,0,-1
-2.540000,2.540000,1,-1
2.350000,-2.350000,0,-1
-0.920000,0.920000,1,-1
2.780000,-2.780000,0,-1
-0.880000,0.880000,1,-1
6.430000,-6.430000,0,-1
-1.070000,1.070000,1,-1
1.680000,-1.680000,0,-1
-0.970000,0.970000,1,-1
-0.060000,0.060000,0,-1
2.070000,-2.070000,1,-1
-1.980000,1.980000,0,-1
3.020000,-3.020000,1,-1
-2.810000,2.810000,0,-1
3.340000,-3.340000,1,-1
-2.750000,2.750000,0,-1
6.920000,-6.920000,1,-1
-3.420000,3.420000,0,-1
-1.350000,1.350000,1,-1
3.400000,-3.400000,0,-1
-1.250000,1.250000,1,-1
3.620000,-3.620000,0,-1
-3.380000,3.380000,1,-1
4.430000,-4.430000,0,-1
-2.600000,2.600000,1,-1
2.960000,-2.960000,0,-1
-2.050000,2.050000,1,-1
2.410000,-2.410000,0,-1
-1.010000,1.010000,1,-1
1.030000,-1.030000,0,-1
8.920000,-8.920000,1,-1
1.660000,-1.660000,0,-1
-1.150000,1.150000,1,-1
1.940000,-1.940000,0,-1
-1.850000,1.850000,1,-1
6.090000,-6.090000,0,-1
-8.880000,8.880000,1,-1
6.540000,-6.540000,0,-1
-9.020000,9.020000,1,-1
6.730000,-6.730000,0,-1
-9.440000,9.440000,1,-1
7.070000,-7.070000,0,-1
-8.580000,8.580000,1,-1
6.300000,-6.300000,0,-1
-7.450000,7.450000,1,-1
5.710000,-5.710000,0,-1
-6.710000,6.710000,1,-1
-8.740000,8.740000,0,-1
-8.860000,8.860000,1,-1
6.470000,-6.470000,0,-1
-8.780000,8.780000,1,-1
6.400000,-6.400000,0,-1
-8.300000,8.300000,1,-1
5.730000,-5.730000,0,-1
-7.860000,7.860000,1,-1
6.130000,-6.130000,0,-1
-8.680000,8.680000,1,-1
7.340000,-7.340000,0,-1
-8.910000,8.910000,1,-1
7.660000,-7.660000,0,-1
-9.300000,9.300000,1,-1
7.870000,-7.870000,0,-1
-9.810000,9.810000,1,-1
8.380000,-8.380000,0,-1
-9.970000,9.970000,1,-1
8.480000,-8.480000,0,-1
-9.900000,9.900000,1,-1
8.440000,-8.440000,0,-1
-9.880000,9.880000,1,-1
8.780000,-8.780000,0,-1
-10.500000,10.500000,1,-1
9.560000,-9.560000,0,-1
-9.290000,9.290000,1,-1
7.830000,-7.830000,0,-1
-9.450000,9.450000,1,-1
8.330000,-8.330000,0,-1
-9.710000,9.710000,1,-1
8.450000,-8.450000,0,-1
2.540000,-2.540000,1,-1
-8.680000,8.680000,0,-1
8.700000,-8.700000,1,-1
-10.090000,10.090000,0,-1
9.230000,-9.230000,1,-1
-10.040000,10.040000,0,-1
9.420000,-9.420000,1,-1
-10.530000,10.530000,0,-1
0.350000,-0.350000,0,2
-0.300000,0.300000,1,2
0.440000,-0.440000,0,2
-0.470000,0.470000,1,2
0.850000,-0.850000,0,2
-0.630000,0.630000,1,2
0.670000,-0.670000,0,2
-0.680000,0.680000,1,2
3.780000,-3.780000,0,2
-0.460000,0.460000,1,2
0.680000,-0.680000,0,2
-0.440000,0.440000,1,2
0.490000,-0.490000,0,2
-0.130000,0.130000,1,2
0.360000,-0.360000,0,2
0.040000,-0.040000,1,2
-0.130000,0.130000,0,2
0.160000,-0.160000,1,2
-0.160000,0.160000,0,2
0.190000,-0.190000,1,2
-0.430000,0.430000,0,2
0.310000,-0.310000,1,2
0.560000,-0.560000,0,2
0.110000,-0.110000,1,2
3.250000,-3.250000,0,2
-0.140000,0.140000,1,2
-0.060000,0.060000,0,2
0.140000,-0.140000,1,2
-0.060000,0.060000,0,2
-0.640000,0.640000,1,2
0.060000,-0.060000,0,2
0.680000,-0.680000,1,2
-0.550000,0.550000,0,2
0.400000,-0.400000,1,2
-0.100000,0.100000,0,2
-0.060000,0.060000,1,2
0.130000,-0.130000,0,2
-0.210000,0.210000,1,2
0.000000,-0.000000,0,2
4.760000,-4.760000,1,2
6.150000,-6.150000,0,2
0.220000,-0.220000,1,2
5.690000,-5.690000,0,2
5.080000,-5.080000,1,2
-5.310000,5.310000,0,2
5.020000,-5.020000,1,2
-4.540000,4.540000,0,2
5.310000,-5.310000,1,2
-5.540000,5.540000,0,2
-5.800000,5.800000,1,2
6.620000,-6.620000,0,2
-5.020000,5.020000,1,2
5.150000,-5.150000,0,2
5.120000,-5.120000,1,2
-5.070000,5.070000,0,2
9.000000,-9.000000,1,2
-8.910000,8.910000,0,2
19.850000,-19.850000,1,2
-19.770000,19.770000,0,2
-19.220000,19.220000,1,2
-18.980000,18.980000,0,2
-20.560000,20.560000,1,2
-19.920000,19.920000,0,2
-19.730000,19.730000,1,2
-19.530000,19.530000,0,2
-21.250000,21.250000,1,2
-20.890000,20.890000,0,2
0.380000,-0.380000,0,0
-0.310000,0.310000,1,0
0.470000,-0.470000,0,0
-0.180000,0.180000,1,0
0.520000,-0.520000,0,0
-0.140000,0.140000,1,0
0.470000,-0.470000,0,0
-0.660000,0.660000,1,0
0.870000,-0.870000,0,0
-0.910000,0.910000,1,0
1.130000,-1.130000,0,0
-1.040000,1.040000,1,0
0.980000,-0.980000,0,0
-0.760000,0.760000,1,0
0.660000,-0.660000,0,0
-0.580000,0.580000,1,0
0.770000,-0.770000,0,0
-0.510000,0.510000,1,0
0.750000,-0.750000,0,0
-0.820000,0.820000,1,0
1.120000,-1.120000,0,0
-0.680000,0.680000,1,0
0.840000,-0.840000,0,0
-1.100000,1.100000,1,0
2.330000,-2.330000,0,0
1.950000,-1.950000,1,0
1.360000,-1.360000,0,0
-1.310000,1.310000,1,0
2.810000,-2.810000,0,0
-0.030000,0.030000,1,0
0.480000,-0.480000,0,0
-0.230000,0.230000,1,0
0.150000,-0.150000,0,0
0.570000,-0.570000,1,0
-0.250000,0.250000,0,0
0.850000,-0.850000,1,0
-1.200000,1.200000,0,0
1.870000,-1.870000,1,0
2.410000,-2.410000,0,0
-3.000000,3.000000,1,0
-6.510000,6.510000,0,0
6.080000,-6.080000,1,0
-4.120000,4.120000,0,0
7.620000,-7.620000,1,0
-4.820000,4.820000,0,0
6.440000,-6.440000,1,0
-4.660000,4.660000,0,0
3.870000,-3.870000,1,0
-1.450000,1.450000,0,0
-2.620000,2.620000,1,0
3.130000,-3.130000,0,0
-2.990000,2.990000,1,0
4.870000,-4.870000,0,0
-4.310000,4.310000,1,0
4.120000,-4.120000,0,0
-4.180000,4.180000,1,0
6.390000,-6.390000,0,0
-6.400000,6.400000,1,0
5.640000,-5.640000,0,0
-4.750000,4.750000,1,0
6.010000,-6.010000,0,0
-5.610000,5.610000,1,0
4.820000,-4.820000,0,0
-5.770000,5.770000,1,0
6.850000,-6.850000,0,0
-5.010000,5.010000,1,0
4.840000,-4.840000,0,0
-4.500000,4.500000,1,0
3.630000,-3.630000,0,0
-5.290000,5.290000,1,0
4.510000,-4.510000,0,0
-5.030000,5.030000,1,0
5.130000,-5.130000,0,0
-7.070000,7.070000,1,0
5.250000,-5.250000,0,0
-4.420000,4.420000,1,0
4.800000,-4.800000,0,0
-4.600000,4.600000,1,0
4.370000,-4.370000,0,0
-3.560000,3.560000,1,0
4.040000,-4.040000,0,0
-3.680000,3.680000,1,0
2.460000,-2.460000,0,0
3.040000,-3.040000,1,0
-3.030000,3.030000,0,0
3.880000,-3.880000,1,0
-3.350000,3.350000,0,0
-2.710000,2.710000,1,0
4.100000,-4.100000,0,0
-6.910000,6.910000,1,0
-6.300000,6.300000,0,0
3.670000,-3.670000,1,0
-5.880000,5.880000,0,0
4.210000,-4.210000,1,0
6.650000,-6.650000,0,0
-3.330000,3.330000,1,0
4.790000,-4.790000,0,0
-5.940000,5.940000,1,0
5.090000,-5.090000,0,0
-3.460000,3.460000,1,0
3.000000,-3.000000,0,0
-5.100000,5.100000,1,0
6.220000,-6.220000,0,0
-7.290000,7.290000,1,0
6.150000,-6.150000,0,0
-7.380000,7.380000,1,0
6.750000,-6.750000,0,0
-6.630000,6.630000,1,0
-5.250000,5.250000,0,0
4.380000,-4.380000,1,0
-7.190000,7.190000,0,0
7.620000,-7.620000,1,0
4.920000,-4.920000,0,0
-4.690000,4.690000,1,0
0.350000,-0.350000,0,0
-0.200000,0.200000,1,0
0.480000,-0.480000,0,0
-0.330000,0.330000,1,0
0.430000,-0.430000,0,0
-0.400000,0.400000,1,0
0.280000,-0.280000,0,0
-0.290000,0.290000,1,0
0.480000,-0.480000,0,0
1.960000,-1.960000,1,0
0.070000,-0.070000,0,0
0.090000,-0.090000,1,0
1.080000,-1.080000,0,0
0.380000,-0.380000,1,0
-1.010000,1.010000,0,0
1.380000,-1.380000,1,0
-1.220000,1.220000,0,0
1.150000,-1.150000,1,0
-1.170000,1.170000,0,0
1.730000,-1.730000,1,0
-1.840000,1.840000,0,0
1.880000,-1.880000,1,0
-1.310000,1.310000,0,0
2.380000,-2.380000,1,0
-0.370000,0.370000,0,0
0.740000,-0.740000,1,0
-1.030000,1.030000,0,0
0.750000,-0.750000,1,0
-1.250000,1.250000,0,0
1.140000,-1.140000,1,0
-1.170000,1.170000,0,0
0.790000,-0.790000,1,0
-1.620000,1.620000,0,0
1.050000,-1.050000,1,0
0.040000,-0.040000,0,0
-1.120000,1.120000,1,0
-1.920000,1.920000,0,0
-1.000000,1.000000,1,0
-1.850000,1.850000,0,0
-0.960000,0.960000,1,0
-1.770000,1.770000,0,0
0.350000,-0.350000,0,1
-0.200000,0.200000,1,1
0.480000,-0.480000,0,1
-0.330000,0.330000,1,1
0.310000,-0.310000,0,1
-0.310000,0.310000,1,1
0.560000,-0.560000,0,1
1.220000,-1.220000,1,1
0.260000,-0.260000,0,1
-0.410000,0.410000,1,1
1.520000,-1.520000,0,1
0.270000,-0.270000,1,1
0.120000,-0.120000,0,1
1.500000,-1.500000,1,1
-0.480000,0.480000,0,1
2.150000,-2.150000,1,1
-0.630000,0.630000,0,1
0.420000,-0.420000,1,1
0.830000,-0.830000,0,1
2.490000,-2.490000,1,1
2.540000,-2.540000,0,1
-2.130000,2.130000,1,1
14.150000,-14.150000,0,1
-3.400000,3.400000,1,1
4.420000,-4.420000,0,1
-4.350000,4.350000,1,1
3.500000,-3.500000,0,1
-0.690000,0.690000,1,1
3.810000,-3.810000,0,1
-2.060000,2.060000,1,1
7.000000,-7.000000,0,1
-5.500000,5.500000,1,1
5.810000,-5.810000,0,1
-6.370000,6.370000,1,1
-6.920000,6.920000,0,1
6.810000,-6.810000,1,1
4.500000,-4.500000,0,1
-4.470000,4.470000,1,1
7.290000,-7.290000,0,1
-5.460000,5.460000,1,1
7.040000,-7.040000,0,1
-5.260000,5.260000,1,1
5.880000,-5.880000,0,1
-4.540000,4.540000,1,1
3.290000,-3.290000,0,1
-3.870000,3.870000,1,1
-3.650000,3.650000,0,1
-4.040000,4.040000,1,1
-3.410000,3.410000,0,1
-3.540000,3.540000,1,1
3.260000,-3.260000,0,1
-2.600000,2.600000,1,1
-3.130000,3.130000,0,1
-4.550000,4.550000,1,1
-4.000000,4.000000,0,1
-2.040000,2.040000,1,1
-0.830000,0.830000,0,1
0.770000,-0.770000,1,1
-0.420000,0.420000,0,1
1.080000,-1.080000,1,1
-1.430000,1.430000,0,1
3.550000,-3.550000,1,1
4.020000,-4.020000,0,1
2.260000,-2.260000,1,1
-2.400000,2.400000,0,1
3.220000,-3.220000,1,1
-3.600000,3.600000,0,1
3.410000,-3.410000,1,1
-3.250000,3.250000,0,1
3.390000,-3.390000,1,1
-3.030000,3.030000,0,1
4.030000,-4.030000,1,1
5.900000,-5.900000,0,1
2.770000,-2.770000,1,1
-2.360000,2.360000,0,1
2.650000,-2.650000,1,1
-2.170000,2.170000,0,1
2.120000,-2.120000,1,1
-0.960000,0.960000,0,1
0.270000,-0.270000,1,1
-0.260000,0.260000,0,1
0.210000,-0.210000,1,1
-2.790000,2.790000,0,1
0.230000,-0.230000,1,1
-0.750000,0.750000,0,1
-6.280000,6.280000,1,1
-10.050000,10.050000,0,1
-10.380000,10.380000,1,1
-10.100000,10.100000,0,1
-10.380000,10.380000,1,1
-10.100000,10.100000,0,1
10.690000,-10.690000,1,1
10.400000,-10.400000,0,1
-10.690000,10.690000,1,1
-10.480000,10.480000,0,1
-10.410000,10.410000,1,1
0.350000,-0.350000,0,-1
-0.200000,0.200000,1,-1
0.480000,-0.480000,0,-1
-0.330000,0.330000,1,-1
0.310000,-0.310000,0,-1
-0.730000,0.730000,1,-1
1.160000,-1.160000,0,-1
-0.730000,0.730000,1,-1
0.780000,-0.780000,0,-1
2.120000,-2.120000,1,-1
1.570000,-1.570000,0,-1
-1.660000,1.660000,1,-1
1.540000,-1.540000,0,-1
-1.260000,1.260000,1,-1
2.250000,-2.250000,0,-1
0.270000,-0.270000,1,-1
-1.100000,1.100000,0,-1
1.470000,-1.470000,1,-1
-1.540000,1.540000,0,-1
3.250000,-3.250000,1,-1
-2.810000,2.810000,0,-1
4.380000,-4.380000,1,-1
-4.090000,4.090000,0,-1
12.000000,-12.000000,1,-1
-3.670000,3.670000,0,-1
3.590000,-3.590000,1,-1
-3.000000,3.000000,0,-1
2.780000,-2.780000,1,-1
-2.300000,2.300000,0,-1
2.880000,-2.880000,1,-1
-2.000000,2.000000,0,-1
3.060000,-3.060000,1,-1
-2.820000,2.820000,0,-1
3.000000,-3.000000,1,-1
-2.130000,2.130000,0,-1
1.670000,-1.670000,1,-1
-2.480000,2.480000,0,-1
-1.770000,1.770000,1,-1
7.620000,-7.620000,0,-1
-6.930000,6.930000,1,-1
8.280000,-8.280000,0,-1
-0.950000,0.950000,1,-1
8.860000,-8.860000,0,-1
-7.910000,7.910000,1,-1
7.860000,-7.860000,0,-1
-7.230000,7.230000,1,-1
8.450000,-8.450000,0,-1
-6.960000,6.960000,1,-1
8.770000,-8.770000,0,-1
-7.530000,7.530000,1,-1
9.120000,-9.120000,0,-1
-8.020000,8.020000,1,-1
3.950000,-3.950000,0,-1
-9.180000,9.180000,1,-1
8.420000,-8.420000,0,-1
-9.580000,9.580000,1,-1
7.850000,-7.850000,0,-1
-9.730000,9.730000,1,-1
8.320000,-8.320000,0,-1
-5.000000,5.000000,1,-1
6.760000,-6.760000,0,-1
8.840000,-8.840000,1,-1
-9.600000,9.600000,0,-1
6.430000,-6.430000,1,-1
-9.320000,9.320000,0,-1
-9.180000,9.180000,1,-1
8.460000,-8.460000,0,-1
-8.460000,8.460000,1,-1
-8.370000,8.370000,0,-1
8.620000,-8.620000,1,-1
8.770000,-8.770000,0,-1
-8.680000,8.680000,1,-1
8.670000,-8.670000,0,-1
-8.690000,8.690000,1,-1
9.850000,-9.850000,0,-1
-8.620000,8.620000,1,-1
9.460000,-9.460000,0,-1
-9.290000,9.290000,1,-1
9.190000,-9.190000,0,-1
-9.170000,9.170000,1,-1
9.380000,-9.380000,0,-1
-9.520000,9.520000,1,-1
9.690000,-9.690000,0,-1
-9.980000,9.980000,1,-1
9.920000,-9.920000,0,-1
-9.440000,9.440000,1,-1
12.080000,-12.080000,0,-1
-11.880000,11.880000,1,-1
-11.710000,11.710000,0,-1
-11.470000,11.470000,1,-1
69.820000,-69.820000,0,-1
-69.200000,69.200000,1,-1
68.500000,-68.500000,0,-1
-67.820000,67.820000,1,-1
-66.460000,66.460000,0,-1
-63.730000,63.730000,1,-1
63.730000,-63.730000,0,-1
-63.130000,63.130000,1,-1
63.770000,-63.770000,0,-1
-63.140000,63.140000,1,-1
63.780000,-63.780000,0,-1
-63.240000,63.240000,1,-1
63.880000,-63.880000,0,-1
-63.290000,63.290000,1,-1
-74.330000,74.330000,0,-1
-72.650000,72.650000,1,-1
-71.220000,71.220000,0,-1
-69.610000,69.610000,1,-1
-68.110000,68.110000,0,-1
0.350000,-0.350000,0,0
-0.200000,0.200000,1,0
0.480000,-0.480000,0,0
-0.330000,0.330000,1,0
0.310000,-0.310000,0,0
-0.160000,0.160000,1,0
0.250000,-0.250000,0,0
-0.270000,0.270000,1,0
0.480000,-0.480000,0,0
-0.280000,0.280000,1,0
0.490000,-0.490000,0,0
-0.280000,0.280000,1,0
0.270000,-0.270000,0,0
-0.270000,0.270000,1,0
0.420000,-0.420000,0,0
-0.120000,0.120000,1,0
0.230000,-0.230000,0,0
-0.290000,0.290000,1,0
0.430000,-0.430000,0,0
-0.340000,0.340000,1,0
